lat,lon,depth,time,Gephyrocapsa huxleyi HET,temperature,no3,o2,PAR
49,-46,20,3,0.0,3.6375911561524727,5.080168467633027,326.77435192928823,8.451977002914958
46,-10,0,5,0.0,13.464276710369369,2.21032062604737,269.13040323116786,107.28216114949824
63,-30,20,8,0.0,9.868455731986577,5.143291026474285,284.0765622564487,7.001296230277151
46,-37,20,3,0.0,13.20000666097743,2.9844649614502203,255.85015896630313,12.206259024134997
54,-36,20,5,0.0,6.784650481542714,11.9268121221113,312.5174818646463,11.54719494304733
65,-55,15,7,0.0,3.5576592649776386,0.8337094302787146,348.394660548302,16.631478635158025
70,-23,25,1,0.0,,,,
60,-17,10,1,0.0,8.857916505317426,13.023373006262306,273.005819215551,2.234402547189387
47,-48,5,10,0.0,8.742681935208394,0.4708237247774781,289.91108931421917,23.713475930398715
61,-30,15,9,0.0,9.988366960795224,6.1389878209535125,276.6221296196108,9.163360547212873
49,-51,10,11,0.0,3.133267497041328,2.0861227851778383,329.8911643191889,6.5766846749063195
53,-3,0,4,0.0,,,,
67,-12,25,10,0.0,4.896310859818968,6.1516841550239025,313.5800348887171,1.036751341438295
49,-45,0,1,0.0,5.730870940431068,7.1746520548993455,300.1420934415773,12.534715047527575
