Principal Investigator,Expedition,OS Region,Reference Author Published year,Reference doi,Date of collection,Sample ID,Latitude,Longitude,Sampling Depth [m],Percentage Irradiance Depth (% of surface PAR),Optical Depth,CP and PP Analysis Method,CP and PP analysis Incubation Length [hours],CaCO3 production (CP) [µmol C m-3 d-1],CaCO3 production Standard Deviation [µmol C m-3 d-1],Primary Production (PP) [µmol C m-3 d-1],Primary Production Standard Deviation [µmol C m-3 d-1],Total Coccolithophore cell counts [cells mL-1],Emiliania huxleyi cell counts [cells mL-1],Chlorophyll a [mg m-3],Inorganic Nitrogen (NOx) [µM N L-1],Silicate [µM Si L-1],Phosphate [µM P L-1],Dissolved Inorganic Carbon (DIC) [μmol C kg-1],Total Alkalinity  [μmol C kg-1],Bicarbonate Ion (HCO3-) [μmol C kg-1],Carbonate Ion (CO32-) [μmol C kg-1],pH,Temperature [oC],Salinity
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-17,43,-49.6658,-149.9987,55.44,3.86,3.25,MDT,24,13.13,3.21,190.17,114.71,55.1,,0.8,,,,,,,,,11.1,34.5
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-17,43,-49.6658,-149.9987,70.92,0.56,5.18,MDT,24,4.86,1.11,13.28,1.54,55.57,,0.47,,,,,,,,,10.6,34.6
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-18,45,-53.0003,-149.998,14.83,73.6,0.31,MDT,24,15.39,3.16,931.59,14.15,54.2,,0.56,,,,,,,,,9.3,34.3
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-18,45,-53.0003,-149.998,23.31,42.2,0.86,MDT,24,12.74,6.02,421.02,71.17,28.84,,0.56,,,,,,,,,9.3,34.3
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-18,45,-53.0003,-149.998,30.82,23.4,1.45,MDT,24,12.98,5.35,493.03,36.35,58.97,,0.58,,,,,,,,,9.3,34.3
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-18,45,-53.0003,-149.998,47.32,7.1,2.65,MDT,24,21.22,21.12,161.83,70.69,19.7,,0.66,,,,,,,,,9.1,34.3
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-18,45,-53.0003,-149.998,65.37,3.86,3.25,MDT,24,10.91,3.76,121.54,1.35,47.84,,0.56,,,,,,,,,9,34.3
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-18,45,-53.0003,-149.998,80.54,0.56,5.18,MDT,24,7.55,3.81,9.58,0.84,,,0.38,,,,,,,,,7.7,34.3
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-19,51,-51.0002,-149.9995,15.55,73.6,0.31,MDT,24,29.2,2.04,584.54,115.77,,,0.58,,,,,,,,,10.5,34.6
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-19,51,-51.0002,-149.9995,22.75,42.2,0.86,MDT,24,19.46,1.39,408.96,41.84,85.88,,0.53,,,,,,,,,10.4,34.6
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-19,51,-51.0002,-149.9995,30.89,23.4,1.45,MDT,24,14.35,1.04,155.68,32.33,63.93,,0.6,,,,,,,,,10.4,34.6
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-19,51,-51.0002,-149.9995,47.84,7.1,2.65,MDT,24,14.68,0.8,234.78,40.15,71.04,,0.56,,,,,,,,,10.3,34.6
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-19,51,-51.0002,-149.9995,66.25,3.86,3.25,MDT,24,9.39,1.29,13.54,1.77,56.04,,0.39,,,,,,,,,10,34.6
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-19,51,-51.0002,-149.9995,83.6,0.56,5.18,MDT,24,10.55,4.03,4.52,0.76,20.12,,0.13,,,,,,,,,9.6,34.6
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-21,54,-55.9987,-149.9985,11.94,73.6,0.31,MDT,24,25.2,7.08,906.16,120.54,60.32,,1.58,,,,,,,,,4.1,34
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-21,54,-55.9987,-149.9985,18.24,42.2,0.86,MDT,24,10.12,1.5,533.85,87.19,67.88,,2,,,,,,,,,3.9,34
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-21,54,-55.9987,-149.9985,24.49,23.4,1.45,MDT,24,9.89,1.17,530.28,95.32,82.93,,2.5,,,,,,,,,3.8,34
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-21,54,-55.9987,-149.9985,39.12,7.1,2.65,MDT,24,14.09,4.49,645.01,33.74,60.62,,1.39,,,,,,,,,3,33.9
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-21,54,-55.9987,-149.9985,51.88,3.86,3.25,MDT,24,10.56,1.92,254.08,20.89,79.03,,0.72,,,,,,,,,2.9,34
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-21,54,-55.9987,-149.9985,66.7,0.56,5.18,MDT,24,5.57,0.53,16.09,3.43,100.61,,0.86,,,,,,,,,2.6,34
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-22,60,-53.9997,-149.999,19.07,73.6,0.31,MDT,24,15.9,5.91,589.75,91.38,29.45,,0.48,,,,,,,,,7.3,34
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-22,60,-53.9997,-149.999,29.48,42.2,0.86,MDT,24,11.82,0.7,353.46,22.1,20.12,,0.55,,,,,,,,,7.1,34
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-22,60,-53.9997,-149.999,40.75,23.4,1.45,MDT,24,13.39,1.47,442.81,81.97,19.45,,0.61,,,,,,,,,7,34
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-22,60,-53.9997,-149.999,62.61,7.1,2.65,MDT,24,10.56,0.81,230.35,61.65,37.48,,1.06,,,,,,,,,6.7,34
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-22,60,-53.9997,-149.999,84.81,3.86,3.25,MDT,24,17.5,8.28,125.46,35.8,28.84,,1.2,,,,,,,,,6,34.1
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-22,60,-53.9997,-149.999,109.09,0.56,5.18,MDT,24,11.4,4.16,5.76,0.61,37.17,,0.48,,,,,,,,,5.2,34.1
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-24,63,-59.9983,-150,13.03,73.6,0.31,MDT,24,11.6,0.56,80.11,10.98,19.45,,,,,,,,,,,1.4,34.2
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-24,63,-59.9983,-150,20.47,42.2,0.86,MDT,24,25.21,17.91,186.66,60.63,19.95,,0.26,,,,,,,,,1.4,34.2
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-24,63,-59.9983,-150,28.25,23.4,1.45,MDT,24,11.13,2.07,55.3,7.8,18.99,,0.26,,,,,,,,,1.4,34.2
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-24,63,-59.9983,-150,43.96,7.1,2.65,MDT,24,10.18,0.69,105.24,8.51,19.22,,0.27,,,,,,,,,1.1,34.1
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-24,63,-59.9983,-150,50.25,3.86,3.25,MDT,24,10.59,0.5,9,1.03,29.45,,0.25,,,,,,,,,0.6,34.1
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-24,63,-59.9983,-150,78.23,0.56,5.18,MDT,24,13.2,5.01,7.01,0.73,29.32,,0.38,,,,,,,,,0.1,34.2
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-25,69,-58.0007,-150,13.03,73.6,0.31,MDT,24,15.75,8.37,343.09,3.78,55.57,,0.26,,,,,,,,,3.4,34.1
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-25,69,-58.0007,-150,20.57,42.2,0.86,MDT,24,10.82,7.37,236.71,26.12,52.3,,0.32,,,,,,,,,3.4,34.1
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-25,69,-58.0007,-150,28.26,23.4,1.45,MDT,24,7.95,3.16,256.7,30.27,58.89,,0.29,,,,,,,,,2.7,34.1
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-25,69,-58.0007,-150,45.47,7.1,2.65,MDT,24,4.8,0.65,63.01,2.53,75.31,,0.74,,,,,,,,,2.1,34.1
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-25,69,-58.0007,-150,61.39,3.86,3.25,MDT,24,9.46,8.18,25.15,1.91,49.35,,0.91,,,,,,,,,1.1,34.1
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-25,69,-58.0007,-150,77.6,0.56,5.18,MDT,24,4.17,0.91,3.28,0.5,30.91,,0.2,,,,,,,,,0.1,34.2
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-29,79,-53.3293,-142.9217,20.25,73.6,0.31,MDT,24,44.04,12.88,602.32,78.59,42.42,,0.74,,,,,,,,,7,34
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-29,79,-53.3293,-142.9217,29.64,42.2,0.86,MDT,24,14.43,9.58,446.73,64.43,19.7,,0.78,,,,,,,,,6.7,34
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-29,79,-53.3293,-142.9217,41.65,23.4,1.45,MDT,24,17.1,21.63,224.5,10.47,28.73,,0.75,,,,,,,,,6.6,34
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-29,79,-53.3293,-142.9217,64.58,7.1,2.65,MDT,24,5.31,3.71,100.3,15.7,20.03,,0.62,,,,,,,,,6.4,34
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-29,79,-53.3293,-142.9217,91.04,3.86,3.25,MDT,24,3.99,2.57,41.58,11.77,29.32,,0.55,,,,,,,,,5.2,34.1
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-29,79,-53.3293,-142.9217,116.81,0.56,5.18,MDT,24,5.89,3.55,15.88,1.51,,,0.2,,,,,,,,,5.1,34.1
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-30,82,-53.9248,-141.924,13.625,73.6,0.31,MDT,24,6.91,0.88,512.35,57.64,43.29,,0.5,,,,,,,,,7.5,33.9
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-30,82,-53.9248,-141.924,20.749,42.2,0.86,MDT,24,6.02,0.91,264.24,39.78,30.22,,0.5,,,,,,,,,7.5,33.9
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-30,82,-53.9248,-141.924,26.995,23.4,1.45,MDT,24,6.16,0.34,253.04,12.33,19.86,,0.52,,,,,,,,,7.5,33.9
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-30,82,-53.9248,-141.924,44.167,7.1,2.65,MDT,24,4.89,0.36,64.38,7.43,50.47,,0.48,,,,,,,,,7.5,33.9
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-30,82,-53.9248,-141.924,60.857,3.86,3.25,MDT,24,7.14,2.27,60.24,36.21,64.99,,0.61,,,,,,,,,6.7,33.9
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-01-30,82,-53.9248,-141.924,75.873,0.56,5.18,MDT,24,5.53,1.72,59.53,11.46,29.45,,0.53,,,,,,,,,6.5,33.9
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-02-01,87,-57.4803,-141.1135,19.358,73.6,0.31,MDT,24,19.84,14.29,223.73,16.76,38.83,,0.31,,,,,,,,,2.9,34.1
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-02-01,87,-57.4803,-141.1135,29.249,42.2,0.86,MDT,24,32.98,23.71,356.71,57.8,20.21,,0.47,,,,,,,,,2.8,34.1
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-02-01,87,-57.4803,-141.1135,40.142,23.4,1.45,MDT,24,16.4,8.15,253.9,12.63,21.56,,0.55,,,,,,,,,2.3,34.1
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-02-01,87,-57.4803,-141.1135,61.085,7.1,2.65,MDT,24,11.17,7.38,80.71,20.86,,,0.4,,,,,,,,,1.2,34.2
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-02-01,87,-57.4803,-141.1135,84.959,3.86,3.25,MDT,24,24.34,5.35,5.99,1.35,,,0.14,,,,,,,,,0.4,34.2
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-02-01,87,-57.4803,-141.1135,109.64,0.56,5.18,MDT,24,23.84,12.11,5.06,1.24,19.86,,0.09,,,,,,,,,0.4,34.2
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-02-03,94,-54.0792,-138.0225,15.832,73.6,0.31,MDT,24,5.21,0.95,126.7,17.52,19.61,,0.15,,,,,,,,,6.3,34
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-02-03,94,-54.0792,-138.0225,24.328,42.2,0.86,MDT,24,9.71,11.03,63.2,11.67,28.96,,0.13,,,,,,,,,6.3,34
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-02-03,94,-54.0792,-138.0225,33.797,23.4,1.45,MDT,24,6.3,3.21,37.87,9.17,44.99,,0.13,,,,,,,,,6.3,34
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-02-03,94,-54.0792,-138.0225,51.778,7.1,2.65,MDT,24,12.17,15.96,72.49,13.74,37.48,,0.27,,,,,,,,,4.9,34
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-02-03,94,-54.0792,-138.0225,69.771,3.86,3.25,MDT,24,5.02,3.39,52.57,11.12,60.71,,0.33,,,,,,,,,3.9,34.1
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-02-03,94,-54.0792,-138.0225,89.634,0.56,5.18,MDT,24,3.88,0.7,8.51,0.6,19.7,,0.15,,,,,,,,,2.4,34.1
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-02-05,97,-52.666,-144.997,16.295,73.6,0.31,MDT,24,10.4,3.09,457.24,18.09,33.09,,0.35,,,,,,,,,9.3,34.2
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-02-05,97,-52.666,-144.997,35.484,23.4,1.45,MDT,24,17.91,19.27,218.01,38.88,28.5,,0.38,,,,,,,,,9.3,34.2
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-02-05,97,-52.666,-144.997,53.97,7.1,2.65,MDT,24,7.71,1.66,89.92,22.12,36.55,,0.29,,,,,,,,,9.3,34.2
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-02-05,97,-52.666,-144.997,75.01,3.86,3.25,MDT,24,5.47,0.56,107.96,10.22,28.38,,0.52,,,,,,,,,7.9,34.2
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-02-05,97,-52.666,-144.997,93.175,0.56,5.18,MDT,24,10.53,8.86,22.82,3.64,,,0.39,,,,,,,,,7.5,34.3
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-02-08,98,-44.865,-149.9998,14.764,73.6,0.31,MDT,24,27.67,9.22,880.91,93.42,180.64,,0.52,,,,,,,,,14.3,34.3
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-02-08,98,-44.865,-149.9998,22.896,42.2,0.86,MDT,24,28.57,21.39,447.9,68.04,225.01,,0.46,,,,,,,,,13.5,34.4
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-02-08,98,-44.865,-149.9998,29.758,23.4,1.45,MDT,24,32.12,5.54,282.59,44.62,184.01,,0.46,,,,,,,,,12.2,34.5
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-02-08,98,-44.865,-149.9998,48.116,7.1,2.65,MDT,24,15.08,6.16,157.28,63.86,116.66,,0.44,,,,,,,,,11.9,34.5
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-02-08,98,-44.865,-149.9998,65.665,3.86,3.25,MDT,24,10.47,4.85,150.3,29.32,68.5,,0.42,,,,,,,,,9.9,34.5
Balch,SAMW 2021,Sub-Antarctic Southern Ocean,"Balch et al., 2025",doi: 10.1029/2024GB008457,2021-02-08,98,-44.865,-149.9998,83.547,0.56,5.18,MDT,24,10.14,6.73,31.47,14.37,,,0.31,,,,,,,,,9.2,34.5
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-06,3,-56.912,-68.242,5,55,0.6,MDT,24,4.71,1.41,445.12,16.53,28.72,26.87,,17.01,,1.22,,,,,8.08,7.6,33.9
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-06,3,-56.912,-68.242,50,14,1.97,MDT,24,3.17,1.11,309.46,11.22,27.67,26.28,,,,,,,,,,,
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-06,3,-56.912,-68.242,100,1,4.61,MDT,24,0.52,0.44,78.44,13.79,12.95,8.63,,,,,,,,,,,
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-06,5,-56.92,-68.24,5,55,0.6,MDT,24,1.23,0.65,206.05,11.12,35.49,32.76,,17.8,,1.3,,,,,8.07,7.4,34
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-06,5,-56.92,-68.24,50,14,1.97,MDT,24,0.69,0.03,248.51,8.01,10.92,8.19,,,,,,,,,,,
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-06,5,-56.92,-68.24,100,1,4.61,MDT,24,0.17,0.14,61.38,3.96,5.46,2.73,,,,,,,,,,,
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-07,8,-57.13,-68.25,5,55,0.6,MDT,24,1.63,0.76,265.31,18.38,28.46,28,,17.4,,1.25,,,,,8.07,7.4,34
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-08,11,-57.58,-68.24,5,55,0.6,MDT,24,5.57,0.29,478.08,14.99,42.5,39.3,,17.28,,1.25,,,,,8.09,7.5,34
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-08,12(UW20),-57.83,-68.23,5,55,0.6,MDT,24,3.8,1.04,278.39,14.17,70.38,70.38,,0.07,,0.06,,,,,8.11,15.3,32.8
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-09,14,-58.09,-68.22,5,55,0.6,MDT,24,18.85,3.12,271.65,13.41,140.93,138.63,,19.32,,1.37,,,,,8.07,6.6,34.1
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-09,14,-58.09,-68.22,50,14,1.97,MDT,24,4.78,0.86,295.78,14.68,49.58,39.48,,,,,,,,,,,
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-09,14,-58.09,-68.22,75,7,2.66,MDT,24,0.52,,23.31,3.88,76.89,70.41,,,,,,,,,,,
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-09,14,-58.09,-68.22,100,1,4.61,MDT,24,0.2,0.14,86.13,0.32,31.67,28,,,,,,,,,,,
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-11,17,-59.09,-68.25,5,55,0.6,MDT,24,14.75,0.25,352.56,6.88,473.27,470.3,,22.86,,1.53,,,,,8.07,5.6,34
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-11,18,-59.33,-68.25,5,55,0.6,MDT,24,5.91,3.49,186.62,6.24,246.32,240.72,,23.39,,1.62,,,,,8.08,5.1,34
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-11,18,-59.33,-68.25,50,14,1.97,MDT,24,6.09,3.14,264.53,7.27,280.86,271.23,,,,,,,,,,,
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-11,18,-59.33,-68.25,75,7,2.66,MDT,24,1.33,0.04,25.17,1.36,154.04,150.14,,,,,,,,,,,
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-11,18,-59.33,-68.25,100,1,4.61,MDT,24,0.3,0.09,40.57,4.6,16.6,13.83,,,,,,,,,,,
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-12,22,-59.59,-68.24,5,55,0.6,MDT,24,4.07,0.55,212.18,8.6,276.48,272.98,,26.2,,1.7,,,,,8.07,4.3,33.9
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-12,22,-59.59,-68.24,50,14,1.97,MDT,24,2.87,1.94,316.54,20.65,286.27,286.27,,,,,,,,,,,
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-12,22,-59.59,-68.24,75,7,2.66,MDT,24,0.43,0.23,24.6,1.1,205.37,197.74,,,,,,,,,,,
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-12,22,-59.59,-68.24,100,1,4.61,MDT,24,0.25,0.18,43.52,4.97,36.07,35.59,,,,,,,,,,,
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-13,26,-60.07,-68.19,5,55,0.6,MDT,24,4.69,2.13,236.8,1.91,236.58,236.58,,24.94,,1.59,,,,,8.08,4.5,33.9
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-13,26,-60.07,-68.19,50,14,1.97,MDT,24,5.06,0.72,485.48,15.27,79.62,76.78,,,,,,,,,,,
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-13,26,-60.07,-68.19,100,1,4.61,MDT,24,0.14,1.19,29.15,1,88.1,86.13,,,,,,,,,,,
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-13,27,-60.32,-68.12,5,55,0.6,MDT,24,4.43,1.46,198.67,10.76,293.52,288.99,,24.78,,1.64,,,,,8.09,4,33.9
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-13,27,-60.32,-68.12,50,14,1.97,MDT,24,4.05,0.43,346.97,2.97,184.15,181.29,,,,,,,,,,,
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-13,27,-60.32,-68.12,75,7,2.66,MDT,24,0.44,0.89,37.03,14.69,67.61,65.71,,,,,,,,,,,
Charalampopoulou,JC31,Drake Passage,"Charalampopoulou et al., 2016",doi: 10.5194/bg-2016-139,2009-02-13,27,-60.32,-68.12,100,1,4.61,MDT,24,0.13,1.23,17.82,3.44,16.68,15.75,,,,,,,,,,,
